id,host_listings_count,latitude,longitude,accommodates,bedrooms,minimum_nights,availability_30,number_of_reviews,review_scores_value,room_type,host_is_superhost,Houseboat,Room in boutique hotel,Room in hotel,Tower,price
2360,17,52.37229,4.89109,3,1.0,2,12,1,5.0,4,0,0,0,0,0,79.0
2361,0,52.37906,4.85811,2,1.0,5,6,2,4.0,4,0,0,0,0,0,125.0
2362,2,52.36643,4.87465,2,1.0,2,14,32,4.78,2,1,0,0,0,0,145.0
2363,21,52.36666,4.85863,2,1.0,1,17,23,4.39,2,0,0,0,0,0,68.0
2364,1,52.37928,4.85735,2,1.0,5,9,41,4.66,4,0,0,0,0,0,131.0
2365,1,52.3583,4.91761,2,1.0,2,0,26,4.73,4,0,0,0,0,0,130.0
2366,2,52.34748,4.90338,4,1.0,7,24,3,5.0,4,0,0,0,0,0,199.0
2367,0,52.34879,4.84801,2,1.0,2,12,53,4.85,2,1,0,0,0,0,68.0
2368,1,52.383,4.89161,2,1.0,3,0,73,4.49,4,0,0,0,0,0,160.0
2369,1,52.38206,4.85036,3,2.0,3,0,54,4.68,4,0,0,0,0,0,179.0
2370,1,52.35686,4.90829,4,1.0,5,29,33,4.7,4,0,0,0,0,0,157.0
2371,0,52.352139,4.794104,4,2.0,3,11,0,4.643794288736118,4,0,0,0,0,0,200.0
2372,0,52.38577,4.87007,2,1.0,1,16,3,4.67,1,0,0,0,0,0,60.0
2373,0,52.35222,4.89184,4,2.0,2,0,13,4.23,4,0,0,0,0,0,225.0
2374,0,52.37782,4.88163,2,1.0,2,9,21,4.86,2,1,0,0,0,0,120.0
2375,1,52.37903,4.88377,2,1.0,2,22,93,4.68,2,0,0,0,0,0,149.0
2376,2,52.366253,4.934817,2,1.0,1,26,99,4.65,2,0,0,0,0,0,49.0
2377,1,52.34594,4.86081,3,2.0,2,0,32,4.69,4,0,0,0,0,0,150.0
2378,2,52.36829,4.92378,2,1.0,3,25,342,4.76,2,1,0,0,0,0,110.0
2379,0,52.35891,4.92365,2,1.0,2,0,7,5.0,4,0,0,0,0,0,110.0
2380,1,52.35942,4.85676,4,3.0,2,1,14,4.77,4,0,0,0,0,0,256.0
2381,0,52.35345,4.91127,4,3.0,3,1,6,4.83,4,0,0,0,0,0,213.0
2382,2,52.365,4.87322,2,1.0,1,9,65,4.75,2,1,0,0,0,0,95.0
2383,1,52.37097,4.86182,2,1.0,2,14,55,4.83,2,1,0,0,0,0,80.0
2384,2,52.35336,4.99456,4,2.0,3,4,10,4.8,4,0,0,0,0,0,350.0
2385,1,52.35458,4.9176,2,1.0,2,0,35,4.51,2,1,0,0,0,0,85.0
2386,1,52.36662,4.89069,2,1.0,2,9,56,4.79,2,0,0,0,0,0,96.0
2387,1,52.35657,4.99689,2,1.0,5,4,13,4.83,4,0,0,0,0,0,119.0
2388,2,52.37051,4.93518,3,2.0,1,3,74,4.73,4,1,0,0,0,0,100.0
2389,1,52.38324,4.96243,3,2.0,1,16,39,4.61,2,1,0,0,0,0,75.0
2390,2,52.37517,4.84677,4,3.0,3,6,17,4.65,4,0,0,0,0,0,170.0
2391,0,52.37249944711148,4.88846249891276,4,1.0,1,29,0,4.643794288736118,2,0,0,1,0,0,188.0
2392,1,52.3777,4.94521,4,1.0,1,0,44,4.37,4,0,0,0,0,0,281.0
2393,1,52.34188,4.92073,2,1.0,1,18,107,4.82,2,1,0,0,0,0,71.0
2394,1,52.36983,4.8651,2,1.0,1,1,23,4.74,4,1,0,0,0,0,200.0
2395,7,52.37613,4.89479,4,2.0,1,12,92,4.37,2,0,0,0,0,0,128.0
2396,1,52.38374,4.88524,4,2.0,2,2,28,4.79,4,1,0,0,0,0,275.0
2397,1,52.34123,4.90969,2,1.0,3,0,0,4.643794288736118,4,0,0,0,0,0,149.0
2398,1,52.35396,4.87842,5,3.0,2,3,39,4.59,4,0,0,0,0,0,345.0
2399,2,52.37196,4.84775,3,2.0,1,27,42,4.25,4,1,0,0,0,0,500.0
2400,2,52.37228,4.92388,2,1.0,21,0,0,4.643794288736118,4,1,0,0,0,0,102.0
2401,3,52.371,4.88703,2,1.0,2,20,4,4.75,2,1,0,0,0,0,126.0
2402,1,52.36381,4.9144,2,1.0,4,0,240,4.84,2,1,0,0,0,0,85.0
2403,1,52.38981,4.94945,4,2.0,2,0,28,4.37,4,0,0,0,0,0,130.0
2404,1,52.35666,4.89785,3,2.0,3,6,14,4.57,4,0,0,0,0,0,200.0
2405,9,52.38461,4.89541,2,2.0,3,24,14,3.71,2,0,0,0,0,0,99.0
2406,1,52.36288,4.85843,4,2.0,3,0,24,4.7,4,0,0,0,0,0,205.0
2407,0,52.33664,4.84852,4,2.0,2,22,14,4.79,4,1,0,0,0,0,104.0
2408,1,52.37164,4.92134,2,1.0,1,0,86,4.72,4,1,0,0,0,0,133.0
2409,5,52.35665,4.85461,2,1.0,1,30,48,4.67,2,0,0,1,0,0,77.0
2410,2,52.3666,4.93003,4,2.0,3,0,22,4.73,4,0,0,0,0,0,179.0
2411,2,52.36622,4.86612,2,1.0,1,0,36,4.71,4,1,0,0,0,0,110.0
2412,1,52.41082,4.88541,2,1.0,1,0,155,4.88,2,0,0,0,0,0,75.0
2413,1,52.36452,4.91023,2,1.0,4,0,11,4.91,4,0,1,0,0,0,159.0
2414,0,52.3589,4.91307,2,1.0,2,11,117,4.74,4,1,0,0,0,0,120.0
2415,0,52.34751,4.89073,4,2.0,7,2,35,4.56,4,0,0,0,0,0,115.0
2416,6,52.36721,4.86552,2,1.0,1,7,0,4.643794288736118,4,0,0,0,0,0,175.0
2417,20,52.35871,4.8559,2,1.0,1,22,18,4.44,3,1,0,0,0,0,176.0
2418,1,52.36312,4.8756,4,2.0,3,3,13,4.62,4,0,0,0,0,0,255.0
2419,1,52.36328,4.94173,2,1.0,6,0,7,4.57,4,0,0,0,0,0,100.0
2420,0,52.39026,4.99454,5,3.0,4,4,3,5.0,4,0,0,0,0,0,250.0
2421,2,52.36384,4.90131,2,1.0,3,14,91,4.73,2,0,0,0,0,0,80.0
2422,1,52.34861,5.00784,4,3.0,3,5,16,4.93,4,0,0,0,0,0,193.0
2423,1,52.39517,4.93973,4,2.0,2,28,7,4.86,2,0,0,0,0,0,110.0
2424,2,52.380775,4.888254,2,1.0,3,15,293,4.64,2,1,0,0,0,0,80.0
2425,1,52.37599,4.86413,2,1.0,3,0,42,4.69,4,1,0,0,0,0,110.0
2426,1,52.34426,4.89841,2,1.0,6,20,1,4.0,4,0,0,0,0,0,180.0
2427,1,52.37209,4.8536,4,2.0,3,0,10,4.8,4,0,0,0,0,0,140.0
2428,0,52.35592,4.99837,2,1.0,2,18,6,4.83,2,0,0,0,0,0,76.0
2429,8,52.35269,4.90618,2,1.0,1,30,3,4.67,2,1,0,0,1,0,200.0
2430,0,52.36944,4.9204,4,2.0,2,10,0,4.643794288736118,2,0,0,0,0,0,186.0
2431,1,52.38273,4.86319,2,1.0,2,0,40,4.63,4,1,0,0,0,0,150.0
2432,2,52.34332,4.89484,3,2.0,21,21,29,4.4,4,0,0,0,0,0,250.0
2433,1,52.37973,4.89378,2,1.0,2,0,34,4.76,4,0,0,0,0,0,175.0
2434,1,52.32236,4.88164,2,1.0,1,24,19,4.79,2,1,0,0,0,0,79.0
2435,2,52.35478,4.90439,4,2.0,2,0,33,4.82,4,1,0,0,0,0,299.0
2436,1,52.3695,4.86229,4,2.0,5,0,11,4.7,4,0,0,0,0,0,190.0
2437,1,52.4127,4.95472,4,1.0,2,26,38,4.79,2,1,0,0,0,0,97.0
2438,1,52.36158,4.97639,4,2.0,7,2,21,4.76,4,0,0,0,0,0,120.0
2439,0,52.35937,4.75571,2,1.0,2,25,39,4.72,4,0,0,0,0,0,99.0
2440,1,52.3593,4.85298,2,1.0,2,1,28,4.63,4,1,0,0,0,0,115.0
2441,1,52.35611,4.9184,4,3.0,7,8,0,4.643794288736118,4,0,0,0,0,0,350.0
2442,2,52.36052,4.89435,4,1.0,4,6,37,4.71,4,0,0,0,0,0,214.0
2443,0,52.36781,4.87568,4,2.0,5,5,0,4.643794288736118,4,0,0,0,0,0,250.0
2444,0,52.36682,4.88388,4,2.0,7,10,4,3.5,4,0,0,0,0,0,198.0
2445,3,52.35896,4.81951,2,1.0,2,8,225,4.76,2,1,0,0,0,0,80.0
2446,1,52.35601,4.91086,2,1.0,3,0,16,4.6,4,0,0,0,0,0,157.0
2447,1,52.37815,4.94705,2,1.0,2,0,122,4.7,2,1,0,0,0,0,70.0
2448,1,52.36383,4.85654,2,1.0,5,0,25,4.84,4,0,0,0,0,0,112.0
2449,2,52.34992,4.91378,2,1.0,2,0,14,4.71,4,0,0,0,0,0,100.0
2450,20,52.35576,4.90549,2,1.0,2,19,21,4.38,3,1,0,0,0,0,176.0
2451,3,52.37588,4.87486,2,1.0,1,6,72,4.59,2,1,0,0,0,0,99.0
2452,1,52.372,4.84921,2,1.0,1,0,29,4.86,4,1,0,0,0,0,99.0
2453,1,52.38278,4.85254,2,1.0,4,4,265,4.76,2,1,0,0,0,0,56.0
2454,0,52.35602,4.90959,2,1.0,3,0,4,4.75,4,0,0,0,0,0,140.0
2455,2,52.38001,4.88879,4,2.0,3,0,55,4.73,4,1,0,0,0,0,495.0
2456,0,52.35712,4.89098,7,4.0,7,0,3,5.0,4,0,0,0,0,0,361.0
2457,1,52.360474,4.892034,4,2.0,4,1,35,4.88,4,0,0,0,0,0,195.0
2458,0,52.36677,4.8756,4,2.0,2,6,3,5.0,4,0,0,0,0,0,337.0
2459,8,52.35271,4.8967,2,1.0,1,29,5,4.4,2,0,0,0,1,0,74.0
2460,2,52.35914,4.88228,4,1.0,1,0,2,4.5,2,0,0,0,1,0,131.0
2461,1,52.3122,4.95602,2,2.0,2,0,14,5.0,4,0,0,0,0,0,70.0
2462,1,52.3838,4.88539,3,1.0,2,0,233,4.76,2,1,0,0,0,0,149.0
2463,3,52.36292,4.88628,2,1.0,1,29,161,4.4,2,0,0,0,0,0,40.0
2464,2,52.38077,4.8945,2,1.0,1,10,4,5.0,2,0,0,0,0,0,91.0
2465,0,52.37554,4.82136,2,1.0,2,20,4,4.75,2,0,0,0,0,0,64.0
2466,3,52.37212,4.85364,3,1.0,3,0,35,4.14,2,0,0,0,0,0,70.0
2467,1,52.37134,4.89603,4,1.0,2,21,17,4.0,2,0,0,0,0,0,155.0
2468,3,52.35503,4.89936,2,1.0,3,1,193,4.79,2,1,0,0,0,0,93.0
2469,7,52.37812,4.886629,2,1.0,1,9,32,4.5,4,1,0,0,0,0,217.0
2470,1,52.35593,4.90072,2,1.0,2,17,317,4.68,2,0,0,0,0,0,111.0
2471,5,52.34609,4.80854,2,1.0,2,0,0,4.643794288736118,2,0,0,0,0,0,190.0
2472,0,52.35374,4.91188,2,1.0,3,15,16,4.56,4,0,0,0,0,0,93.0
2473,1,52.32493,4.93962,4,2.0,1,6,0,4.643794288736118,4,0,0,0,0,0,96.0
2474,1,52.36202,4.86377,2,1.0,5,8,16,4.93,4,0,0,0,0,0,279.0
2475,2,52.37583,4.89387,2,1.0,2,0,179,4.78,2,1,0,0,0,0,150.0
2476,1,52.35584,4.87401,4,1.0,2,5,118,4.78,2,1,0,0,0,0,130.0
2477,1,52.34841,5.00298,6,4.0,2,0,24,4.61,4,0,0,0,0,0,225.0
2478,4,52.34049,4.92086,2,1.0,10,0,6,4.5,4,0,0,0,0,0,132.0
2479,6,52.38503,4.87922,2,1.0,2,4,12,4.67,4,0,0,0,0,0,92.0
2480,2,52.37348,4.84825,2,1.0,2,0,19,4.69,4,0,0,0,0,0,115.0
2481,1,52.36287,4.86486,2,1.0,3,0,13,4.85,4,0,0,0,0,0,121.0
2482,1,52.37376,4.92702,2,1.0,2,0,118,4.64,2,0,0,0,0,0,75.0
2483,1,52.37297,4.8583,4,2.0,4,9,9,4.67,4,0,0,0,0,0,208.0
2484,0,52.38329,4.88892,2,1.0,2,27,1,3.0,2,0,0,0,0,0,138.0
2485,1,52.41051,4.95333,4,1.0,2,4,37,4.86,2,1,0,0,0,0,92.0
2486,16,52.37426,4.89926,2,1.0,1,23,128,4.62,2,1,0,1,0,0,114.0
2487,1,52.35415,4.85285,2,1.0,8,0,1,5.0,4,0,0,0,0,0,114.0
2488,4,52.36826,4.93194,4,2.0,1,24,11,4.82,4,0,0,0,0,0,267.0
2489,1,52.36051,4.89089,4,2.0,2,0,46,4.47,4,0,0,0,0,0,247.0
2490,1,52.38241,4.87183,2,1.0,2,0,11,4.82,4,0,0,0,0,0,120.0
2491,1,52.41637,4.89199,3,2.0,5,0,2,4.5,4,0,0,0,0,0,120.0
2492,1,52.39097,4.8777,4,2.0,3,0,59,4.82,4,1,0,0,0,0,186.0
2493,6,52.36764,4.94531,4,1.0,1,27,6,5.0,4,0,0,0,0,0,322.0
2494,1,52.35197,5.00199,1,1.0,1,17,79,4.83,2,0,0,0,0,0,55.0
2495,0,52.349962413445134,4.889996103394625,4,2.0,2,20,6,4.83,4,0,0,0,0,0,175.0
2496,1,52.34548,4.9486,4,3.0,3,0,22,4.57,4,0,0,0,0,0,330.0
2497,1,52.38222,4.88383,2,1.0,3,0,4,5.0,4,0,0,0,0,0,48.0
2498,2,52.37585,4.89886,2,1.0,3,3,96,4.64,2,1,0,0,0,0,96.0
2499,2,52.36311,4.93344,2,1.0,1,7,4,4.5,4,1,0,0,0,0,164.0
2500,0,52.37762,4.87355,2,1.0,1,0,5,4.8,4,0,0,0,0,0,110.0
2501,0,52.35747,4.85608,2,1.0,2,0,4,5.0,4,0,0,0,0,0,210.0
2502,0,52.35542,5.00276,6,4.0,7,10,0,4.643794288736118,4,0,0,0,0,0,500.0
2503,1,52.36775,4.87997,2,1.0,2,0,23,4.74,4,1,0,0,0,0,102.0
2504,5,52.37266,4.89701,1,1.0,60,3,22,4.76,2,0,0,0,0,0,136.0
2505,1,52.3572,4.78946,4,1.0,1,1,16,4.75,2,0,0,0,0,0,48.0
2506,2,52.372997,4.870519,2,1.0,1,0,6,5.0,4,0,0,0,0,0,177.0
2507,1,52.40303,4.93719,4,2.0,3,0,26,4.77,4,0,0,0,0,0,140.0
2508,3,52.36115,4.85209,6,3.0,2,0,9,4.67,4,0,0,0,0,0,225.0
2509,1,52.40611,4.93303,2,1.0,1,0,86,4.92,2,0,0,0,0,0,96.0
2510,1,52.3671,4.87643,2,1.0,3,4,139,4.81,4,0,0,0,0,0,140.0
2511,0,52.36069,4.9412,2,1.0,6,2,3,5.0,4,0,0,0,0,0,110.0
2512,8,52.35399,4.90627,2,1.0,1,30,0,4.643794288736118,2,1,0,0,1,0,245.0
2513,2,52.34269,4.87191,2,1.0,2,28,262,4.81,2,1,0,0,0,0,98.0
2514,1,52.36565718419734,4.877170150108375,2,1.0,2,0,58,4.72,4,0,0,0,0,0,51.0
2515,1,52.36252,4.93286,2,1.0,2,0,19,4.67,4,0,0,0,0,0,95.0
2516,1,52.36218,4.85641,4,2.0,3,10,0,4.643794288736118,4,0,0,0,0,0,300.0
2517,1,52.37699,4.87754,2,1.0,1,27,156,4.64,2,0,0,0,0,0,96.0
2518,1,52.36223,4.90851,6,5.0,7,0,7,4.83,4,1,0,0,0,0,800.0
2519,1,52.365,4.92556,2,1.0,5,15,0,4.643794288736118,4,0,0,0,0,0,107.0
2520,3,52.37597,4.8843,2,1.0,1,7,457,4.78,2,1,0,0,0,0,85.0
2521,2,52.38253,4.85304,2,1.0,2,20,101,4.58,2,1,0,0,0,0,62.0
2522,2,52.36624,4.90245,6,3.0,3,0,15,4.67,4,1,0,0,0,0,218.0
2523,1,52.3752,4.84719,2,1.0,3,8,16,4.94,4,1,0,0,0,0,161.0
2524,1,52.35645063186075,4.893343990291363,2,1.0,28,21,0,4.643794288736118,4,1,0,0,0,0,65.0
2525,0,52.33466,4.84915,4,2.0,2,20,57,4.7,4,1,0,0,0,0,136.0
2526,13,52.39508,4.99186,4,1.0,2,0,130,4.38,2,0,0,0,0,0,77.0
2527,3,52.39368,4.92413,2,1.0,3,0,11,4.45,2,1,0,0,0,0,60.0
2528,1,52.38537,4.91155,4,3.0,3,0,6,4.4,4,0,0,0,0,0,175.0
2529,1,52.3641,4.88634,3,1.0,1,14,408,4.42,4,0,0,0,0,0,103.0
2530,0,52.35982,4.85187,4,3.0,2,0,8,4.75,4,0,0,0,0,0,521.0
2531,0,52.373188,4.897066,4,2.0,1,20,16,4.75,2,0,0,0,0,0,198.0
2532,1,52.3989,4.9164,2,1.0,2,3,28,4.77,4,0,0,0,0,0,127.0
2533,1,52.36814,4.86409,4,3.0,4,0,5,4.8,4,0,0,0,0,0,300.0
2534,1,52.36343,4.88538,4,1.0,2,15,23,4.83,2,1,0,0,0,0,263.0
2535,1,52.36495,4.87367,4,1.0,2,12,84,4.49,4,0,0,0,0,0,175.0
2536,1,52.36341,4.90045,4,2.0,1,18,175,4.62,4,0,0,0,0,0,179.0
2537,1,52.34315,4.86275,4,2.0,2,3,32,4.31,4,0,0,0,0,0,168.0
2538,2,52.3723,4.89851,2,1.0,1,7,227,4.55,2,0,0,0,0,0,70.0
2539,2,52.3666,4.87301,2,1.0,2,1,6,4.83,4,0,0,0,0,0,100.0
2540,1,52.36864,4.93021,4,2.0,2,0,12,4.25,4,0,0,0,0,0,130.0
2541,1,52.31562,4.95312,4,1.0,3,11,183,4.84,4,1,0,0,0,0,95.0
2542,1,52.35832,4.92368,2,1.0,2,0,18,4.67,4,0,0,0,0,0,128.0
2543,2,52.373077,4.87708,2,1.0,1,6,144,4.69,2,1,0,0,0,0,106.0
2544,2,52.35331,4.86986,2,1.0,2,0,70,4.81,4,0,0,0,0,0,199.0
2545,1,52.37272,4.86645,2,1.0,2,0,14,4.86,4,1,0,0,0,0,153.0
2546,1,52.3764,4.94627,2,1.0,2,17,60,4.93,2,1,0,0,0,0,120.0
2547,1,52.35584,4.82096,2,1.0,2,23,8,4.71,4,0,0,0,0,0,120.0
2548,2,52.36923,4.86632,2,1.0,4,1,9,4.25,4,0,0,0,0,0,109.0
2549,2,52.37154,4.88654,2,1.0,1,30,3,4.67,2,0,0,1,0,0,239.0
2550,0,52.36695,4.87816,4,2.0,2,13,4,5.0,4,0,0,0,0,0,350.0
2551,1,52.35963,4.86023,4,2.0,14,0,0,4.643794288736118,4,0,0,0,0,0,175.0
2552,1,52.36559,4.87184,4,2.0,1,28,13,4.08,4,0,1,0,0,0,306.0
2553,1,52.36955,4.9128,2,1.0,2,0,5,5.0,4,0,0,0,0,0,99.0
2554,3,52.357471,4.857943,4,2.0,2,2,9,4.89,2,0,0,0,0,0,243.0
2555,1,52.36961,4.87512,4,3.0,3,0,17,4.88,4,0,0,0,0,0,345.0
2556,1,52.36402,4.926,2,1.0,2,0,8,4.75,4,0,0,0,0,0,220.0
2557,1,52.30023,4.99987,1,1.0,1,0,220,4.68,2,0,0,0,0,0,46.0
2558,1,52.4129,4.92224,2,1.0,1,0,107,4.75,2,1,0,0,0,0,40.0
2559,1,52.35656,4.91836,4,3.0,2,6,31,4.63,4,0,0,0,0,0,220.0
2560,0,52.3772,4.8522,2,1.0,2,0,5,4.8,2,1,0,0,0,0,94.0
2561,2,52.36112,4.82521,2,1.0,2,0,222,4.59,2,0,0,0,0,0,40.0
2562,5,52.38302,4.88784,4,2.0,1,27,14,4.36,4,0,0,0,0,0,463.0
2563,1,52.35748,4.85038,5,4.0,3,0,31,4.77,4,0,0,0,0,0,230.0
2564,1,52.373566,4.903823,4,2.0,2,10,32,4.81,2,1,0,0,0,0,152.0
2565,3,52.37923,4.88388,2,1.0,2,0,41,4.2,4,0,0,0,0,0,175.0
2566,1,52.3555,4.9016,6,2.0,2,10,4,4.75,4,0,0,0,0,0,300.0
2567,0,52.38600390462599,4.9211777204545735,2,1.0,1,4,0,4.643794288736118,2,0,0,0,0,0,40.0
2568,2,52.3672,4.87097,2,2.0,4,12,0,4.643794288736118,4,0,0,0,0,0,136.0
2569,6,52.35083,4.91923,4,2.0,2,15,5,4.4,2,0,0,0,1,0,176.0
2570,2,52.4016,4.89785,16,7.0,2,18,129,4.63,2,1,0,0,0,0,514.0
2571,1,52.33564,4.79957,2,1.0,2,1,11,4.6,4,0,0,0,0,0,88.0
2572,1,52.35092,4.84941,4,2.0,2,8,37,4.49,4,1,0,0,0,0,214.0
2573,1,52.36099,4.89486,2,1.0,1,19,36,4.81,4,0,0,0,0,0,249.0
2574,1,52.35079,4.90278,4,2.0,2,0,29,4.79,4,0,0,0,0,0,191.0
2575,1,52.35696,4.92971,3,2.0,3,0,17,4.53,4,0,0,0,0,0,180.0
2576,2,52.381996,4.888583,2,1.0,1,5,662,4.67,2,1,0,0,0,0,62.0
2577,1,52.35872,4.88911,4,2.0,3,23,11,4.64,4,1,0,0,0,0,320.0
2578,1,52.35997,4.91497,4,2.0,3,0,43,4.74,4,0,0,0,0,0,164.0
2579,32,52.35784,4.8958,4,2.0,5,14,11,3.64,4,0,0,0,0,0,145.0
2580,1,52.3588,4.87543,5,3.0,3,0,43,4.84,4,1,0,0,0,0,255.0
2581,4,52.3906,4.88734,4,2.0,2,22,11,4.45,4,1,1,0,0,0,260.0
2582,0,52.34365,4.86553,6,3.0,4,15,3,5.0,4,0,0,0,0,0,300.0
2583,13,52.34293,4.84649,2,1.0,2,29,24,4.17,2,0,0,0,1,0,85.0
2584,1,52.37087,4.8551,4,2.0,4,0,14,4.36,4,0,0,0,0,0,150.0
2585,15,52.3647,4.91082,4,1.0,7,4,0,4.643794288736118,4,0,0,0,0,0,271.0
2586,1,52.36695,4.87465,4,2.0,2,0,16,4.81,4,0,0,0,0,0,199.0
2587,1,52.37238,4.85266,2,1.0,4,0,22,4.95,4,0,0,0,0,0,120.0
2588,1,52.33532,4.80079,4,1.0,2,25,91,4.82,2,1,0,0,0,0,138.0
2589,2,52.36621,4.89658,4,2.0,2,0,3,5.0,4,0,0,0,0,0,425.0
2590,2,52.34502,4.90325,2,1.0,2,0,7,4.43,2,0,0,0,0,0,74.0
2591,0,52.39189,4.87231,2,1.0,7,0,4,4.25,4,0,0,0,0,0,125.0
2592,0,52.34918311967115,4.891666807830815,3,1.0,1,30,0,4.643794288736118,4,0,0,0,0,0,200.0
2593,1,52.37677,4.86097,4,2.0,3,7,30,4.7,4,1,0,0,0,0,209.0
2594,2,52.36245,4.86581,2,1.0,3,5,401,4.6,2,1,0,0,0,0,55.0
2595,14,52.35669,4.92574,2,1.0,2,0,4,5.0,4,1,0,0,0,0,181.0
2596,1,52.35781,4.90529,2,2.0,3,0,34,4.73,4,0,0,0,0,0,234.0
2597,0,52.36923,4.90604,8,1.0,1,0,0,4.643794288736118,2,0,0,0,0,0,264.0
2598,0,52.35256,4.91419,4,1.0,5,9,1,4.0,4,0,0,0,0,0,100.0
2599,1,52.35335,4.91934,2,1.0,2,0,18,4.61,2,1,0,0,0,0,80.0
2600,1,52.3522,4.91484,2,1.0,7,0,19,4.47,4,0,0,0,0,0,102.0
2601,2,52.364059,4.985072,2,1.0,1,24,6,4.67,2,0,0,0,0,0,94.0
2602,1,52.34973,4.91677,4,2.0,3,0,49,4.83,4,0,0,0,0,0,100.0
2603,22,52.36478,4.88033,4,2.0,7,4,15,4.67,4,0,0,0,0,0,75.0
2604,0,52.36052,4.89568,2,1.0,3,0,91,4.62,2,1,0,0,0,0,75.0
2605,1,52.39142,4.93783,2,1.0,3,18,29,4.79,4,1,0,0,0,0,98.0
2606,0,52.36977,4.9106,2,1.0,2,0,9,5.0,2,1,0,0,0,0,179.0
2607,1,52.37827,4.88568,2,1.0,3,0,23,4.64,4,0,0,0,0,0,200.0
2608,2,52.35,4.86278,2,1.0,3,0,8,4.5,4,0,0,0,0,0,90.0
2609,3,52.353,4.93819,2,1.0,2,21,52,4.96,2,1,0,0,0,0,99.0
2610,1,52.3615,4.91299,2,1.0,2,0,21,4.5,4,1,0,0,0,0,102.0
2611,1,52.36218,4.86589,4,2.0,1,0,10,4.3,4,0,0,0,0,0,150.0
2612,1,52.3525,4.89785,4,3.0,3,0,0,4.643794288736118,4,0,0,0,0,0,350.0
2613,1,52.35703,4.92154,2,1.0,1,10,83,4.71,2,1,0,0,0,0,66.0
2614,1,52.37387,4.8934,4,1.0,2,17,187,4.64,2,0,0,0,0,0,158.0
2615,1,52.36441,4.93942,4,2.0,2,0,26,4.73,4,0,0,0,0,0,140.0
2616,0,52.3569,4.88719,3,1.0,3,17,4,5.0,4,0,0,0,0,0,179.0
2617,1,52.37118,4.84928,3,1.0,3,9,134,4.68,2,1,0,0,0,0,64.0
2618,1,52.38219,4.84777,2,1.0,2,0,9,4.89,4,0,0,0,0,0,99.0
2619,0,52.40483,4.94118,2,1.0,2,14,36,4.78,2,1,0,0,0,0,64.0
2620,1,52.3646,4.86956,2,1.0,4,0,37,4.67,4,1,1,0,0,0,133.0
2621,2,52.36407,4.89393,2,1.0,1,0,339,4.49,2,0,0,0,0,0,106.0
2622,0,52.39425,4.90375,4,2.0,4,5,8,4.88,4,0,1,0,0,0,150.0
2623,0,52.36489,4.92938,2,1.0,2,28,5,4.8,4,0,0,0,0,0,215.0
2624,20,52.364883,4.880225,2,1.0,2,12,0,4.643794288736118,4,0,0,0,0,0,60.0
2625,13,52.39527,4.99237,6,2.0,2,2,80,4.45,2,0,0,0,0,0,103.0
2626,1,52.356,4.88861,2,1.0,1,17,610,4.72,2,1,0,0,0,0,230.0
2627,1,52.38472,4.87136,2,1.0,1,18,14,4.36,4,0,0,0,0,0,129.0
2628,1,52.36643,4.87682,2,1.0,3,12,2,5.0,4,0,0,0,0,0,199.0
2629,2,52.37727,4.86255,2,1.0,2,0,8,4.57,4,0,0,0,0,0,65.0
2630,1,52.35254,4.90047,3,1.0,3,0,1,5.0,4,0,0,0,0,0,135.0
2631,1,52.35758,4.89656,4,2.0,3,0,25,4.84,4,0,0,0,0,0,280.0
2632,0,52.360924,4.898329,3,2.0,3,13,9,4.67,2,1,0,0,0,0,195.0
2633,1,52.35206,4.89746,2,1.0,4,0,83,4.67,4,0,0,0,0,0,120.0
2634,2,52.40981,4.89769,2,1.0,2,8,30,4.63,2,0,0,0,0,0,84.0
2635,0,52.36026,4.895207,2,1.0,3,13,170,4.59,2,1,0,0,0,0,75.0
2636,0,52.3524,4.89722,2,1.0,1,0,1,5.0,2,0,0,0,0,0,96.0
2637,1,52.37822,4.85454,2,1.0,5,0,12,5.0,4,0,0,0,0,0,99.0
2638,15,52.36558,4.91107,2,1.0,1,23,0,4.643794288736118,4,0,0,0,0,0,204.0
2639,1,52.37447,4.9046,2,1.0,1,0,20,4.45,4,0,0,0,0,0,150.0
2640,2,52.3779,4.86199,2,2.0,3,0,31,4.9,4,1,0,0,0,0,129.0
2641,2,52.36097,4.89445,4,2.0,2,9,33,4.39,4,1,0,0,0,0,210.0
2642,20,52.364883,4.880225,3,1.0,2,0,6,4.83,4,0,0,0,0,0,60.0
2643,2,52.32019,4.95501,2,1.0,2,6,104,4.74,2,1,0,0,0,0,77.0
2644,2,52.36503,4.94412,2,1.0,3,0,75,4.8,2,1,0,0,0,0,76.0
2645,3,52.36655,4.89039,2,1.0,3,11,67,4.81,4,1,0,0,0,0,250.0
2646,1,52.36804,4.86689,2,1.0,5,0,3,5.0,4,0,0,0,0,0,149.0
2647,3,52.36112,4.89462,4,4.0,5,1,17,4.69,4,0,0,0,0,0,245.0
2648,1,52.36627,4.89727,4,1.0,3,15,86,4.17,4,0,0,0,0,0,175.0
2649,1,52.37429,4.89219,2,1.0,3,9,213,4.77,2,1,0,0,0,0,92.0
2650,20,52.36602,4.88104,4,1.0,1,8,11,4.82,2,0,0,1,0,0,73.0
2651,0,52.37301,4.89556,2,1.0,2,20,2,5.0,4,1,0,0,0,0,158.0
2652,6,52.38432,4.83181,4,1.0,1,17,1,5.0,2,0,0,0,1,0,131.0
